:ID,title,codes,:LABEL
en2281,"Disruptive behaviour or dissocial disorders","6C90-6C9Z",Item
en2282,"Schizophrenia or other primary psychotic disorders","6A20-6A2Z",Item
en2283,"Bipolar or related disorders","6A60-6A6Z",Item
en2284,"Nervous tension","",Item
en2285,"Mood disorders","6A60-6A8Z",Item
en2286,"negative emotionality","",Item
en2287,"proneness to negative emotional states","",Item
en2288,"Numbness of skin","",Item
en2289,"cacogeusia","",Item
en2290,"ageusia","",Item
en2291,"Staggering gait","",Item
en2292,"Spastic gait","",Item
en2293,"Bedfast","",Item
en2294,"Chairfast","",Item
en2295,"Catatonia","6A40-6A4Z",Item
en2296,"Movement disorders","8A00-8A0Z",Item
en2297,"hyperactive gag reflex","CA00-CA0Z",Item
en2298,"Tendency to fall because of old age or other unclear health problems","",Item
en2299,"falls causing injury","NA00-NF2Z",Item
en2300,"accidents","PA00-PL2Z",Item
en2301,"Carpopedal spasm","",Item
en2302,"Central positional nystagmus","",Item
en2303,"Quadriplegia","",Item
en2304,"paralysis of both upper limbs","",Item
en2305,"Paralysis of both arms","",Item
en2306,"congenital cerebral palsy","8D20-8D2Z",Item
en2307,"paralysis of upper limb","",Item
en2308,"Paralysis of arm","",Item
en2309,"paralysis of lower limb","",Item
en2310,"Paralysis of leg","",Item
en2311,"specified arrhythmias","BC60-BC9Z",Item
en2312,"Cardiovascular disorders present in the perinatal or neonatal period","KB40-KB4Z",Item
en2313,"Awareness of heart beat","",Item
en2314,"Cardiovascular disorders present in the perinatal or neonatal period","KB40-KB4Z",Item
en2315,"Functional cardiac murmur","",Item
en2316,"Sleep-related breathing disorders","7A40-7A4Z",Item
en2317,"asphyxia due to traumatic","NA00-NF2Z",Item
en2318,"Orthopnoea","",Item
en2319,"congenital laryngeal stridor","KB20-KB2Z",Item
en2320,"Nosebleed","",Item
en2321,"Haemorrhage from nose","",Item
en2322,"Blood-stained sputum","",Item
en2323,"Cough with haemorrhage","",Item
en2324,"Painful respiration","",Item
en2325,"Symptoms, signs or clinical findings involving the male genital system","MF40-MF4Y",Item
en2326,"Symptoms, signs or clinical findings involving the urinary system","MF50-MF5Y",Item
en2327,"Symptoms, signs or clinical findings involving the female genital system","MF30-MF3Y",Item
en2328,"Epigastric pain","",Item
en2329,"Difficulty in swallowing","",Item
en2330,"faecal impaction","",Item
en2331,"frequent/loose bowel movements","",Item
en2332,"watery stools","",Item
en2333,"Change in faeces or bowel movements","ME00-ME0Y",Item
en2334,"infectious diarrhoea","1A00-1A40.Z",Item
en2335,"Gastroenteritis or colitis of infectious origin","1A00-1A40.Z",Item
en2336,"Gas pain","",Item
en2337,"Other faecal abnormalities","ME00-ME0Y",Item
en2338,"perforation due to malignant neoplasm","",Item
en2339,"Diverticular disease of large intestine","DC80-DC82.Z",Item
en2340,"Neoplasms of the large intestine","",Item
en2341,"Rupture of bile duct","",Item
en2342,"occult blood in faeces","ME00-ME0Y",Item
en2343,"Drug eruptions","EH60-EH6Z",Item
en2344,"Photosensitivity","",Item
en2345,"Drug eruptions","EH60-EH6Z",Item
en2346,"Drug eruptions","EH60-EH6Z",Item
en2347,"cervicalgia","",Item
en2348,"Lumbago NOS","",Item
en2349,"Loin pain","",Item
en2350,"Low back strain","",Item
en2351,"Degenerative condition of spine","FA80-FA8Z",Item
en2352,"that due to intervertebral disc disorder","FA80-FA8Z",Item
en2353,"Degenerative condition of spine","FA80-FA8Z",Item
en2354,"Spondylopathies","FB00-FB0Z",Item
en2355,"Arthropathies","FA00-FA5Z",Item
en2356,"haematuria: recurrent and persistent","GB40-GB4Z",Item
en2357,"haematuria with specified morphological lesion","GB40-GB4Z",Item
en2358,"recurrent or persistent haematuria","GB40-GB4Z",Item
en2359,"Strangury","",Item
en2360,"that complicating: pregnancy, childbirth and the puerperium","JA00-JB6Z",Item
en2361,"Prerenal uraemia","",Item
en2362,"Urethrorrhoea","",Item
en2363,"Penile discharge","",Item
en2364,"Goodpasture syndrome","",Item
en2365,"Ketonuria","",Item
en2366,"Abnormal renal function test","",Item
en2367,"malignant cachexia","2D40-2D4Z",Item
en2368,"General physical deterioration","",Item
en2369,"Lethargy","",Item
en2370,"Depressive disorders","6A70-6A7Z",Item
en2371,"Sleep-wake disorders","7A00-7B2Z",Item
en2372,"Bipolar or related disorders","6A60-6A6Z",Item
en2373,"malaise","",Item
en2374,"fever of unknown origin in newborn","KD10-KD1Z",Item
en2375,"oedema of pharynx","CA00-CA0Z",Item
en2376,"oedema of nasopharynx","CA00-CA0Z",Item
en2377,"hydrothorax","CB20-CB2Z",Item
en2378,"malnutrition","5B50-5B7Z",Item
en2379,"old age without mention of psychosis","",Item
en2380,"senescence without mention of psychosis","",Item
en2381,"senile debility","",Item
en2382,"Senile dementia","6D80-6D8Z",Item
en2383,"pain not referable to any one organ or body region","",Item
en2384,"Headache disorders","8A80-8A8Z",Item
en2385,"Fibromyalgia","",Item
en2386,"Headache disorders","8A80-8A8Z",Item
en2387,"Feeding or eating disorders","6B80-6B8Z",Item
en2388,"malnutrition","5B50-5B7Z",Item
en2389,"Excessive thirst","",Item
en2390,"Excessive eating","",Item
en2391,"Bipolar or related disorders","6A60-6A6Z",Item
en2392,"Depressive disorders","6A70-6A7Z",Item
en2393,"Feeding or eating disorders","6B80-6B8Z",Item
en2394,"Feeding or eating disorders","6B80-6B8Z",Item
en2395,"Feeding or eating disorders","6B80-6B8Z",Item
en2396,"Feeding or eating disorders","6B80-6B8Z",Item
en2397,"Feeding or eating disorders","6B80-6B8Z",Item
en2398,"Loss of appetite","",Item
en2399,"loss of appetite of nonorganic origin","6B80-6B8Z",Item
en2400,"Irritable infant","",Item
en2401,"Delayed attainment of expected physiological developmental stage","",Item
en2402,"Fainting","",Item
en2403,"Blackout","",Item
en2404,"Harmful effects of substances","NE60-NE6Z",Item
en2405,"Undiagnosed disease, not specified as to the site or system involved","",Item
en2406,"Sudden unexplained death in adult","",Item
en2407,"Found dead","",Item
en2408,"Unknown cause of mortality","",Item
en2409,"Birth injury","KA40-KA4Z",Item
en2410,"Burns","ND90-NE2Z",Item
en2411,"Frostbite","NE40-NE4Z",Item
en2412,"black eye","",Item
en2413,"laceration of skin of head","",Item
en2414,"Fracture of malar","",Item
en2415,"Broken tooth","",Item
en2416,"Commotio cerebri","",Item
en2417,"traumatic intracerebral haematoma","",Item
en2418,"Frostbite","NE40-NE4Z",Item
en2419,"injury of trunk NOS","ND50-ND5Z",Item
en2420,"laceration of skin of neck","",Item
en2421,"fracture of cervical neural arch","",Item
en2422,"fracture of cervical spine","",Item
en2423,"fracture of cervical spinous process","",Item
en2424,"fracture of cervical transverse process","",Item
en2425,"fracture of cervical vertebra","",Item
en2426,"fracture of cervical vertebral arch","",Item
en2427,"Whiplash injury","",Item
en2428,"Decapitation","",Item
en2429,"injuries of shoulder","NC10-NC1Z",Item
en2430,"injuries of clavicle","NC10-NC1Z",Item
en2431,"injuries of scapular region","NC10-NC1Z",Item
en2432,"Frostbite","NE40-NE4Z",Item
en2433,"injuries of axilla","NC10-NC1Z",Item
en2434,"Burns","ND90-NE2Z",Item
en2435,"open wound thoracic wall NOS","",Item
en2436,"laceration of skin of thorax","",Item
en2437,"Pulmonary plexus","",Item
en2438,"Stellate ganglion","",Item
en2439,"Thoracic sympathetic ganglion","",Item
en2440,"incomplete transection of thoracic aorta","",Item
en2441,"laceration of thoracic aorta NOS","",Item
en2442,"superficial laceration of thoracic aorta","",Item
en2443,"complete transection of thoracic aorta","",Item
en2444,"traumatic rupture of thoracic aorta","",Item
en2445,"incomplete transection of innominate or subclavian artery","",Item
en2446,"laceration of innominate or subclavian artery NOS","",Item
en2447,"superficial laceration of innominate or subclavian artery","",Item
en2448,"complete transection of innominate or subclavian artery","",Item
en2449,"traumatic rupture of innominate or subclavian artery","",Item
en2450,"incomplete transection of superior vena cava","",Item
en2451,"laceration of superior vena cava NOS","",Item
en2452,"superficial laceration of superior vena cava","",Item
en2453,"complete transection of superior vena cava","",Item
en2454,"traumatic rupture of superior vena cava","",Item
en2455,"incomplete transection of innominate or subclavian vein","",Item
en2456,"laceration of innominate or subclavian vein NOS","",Item
en2457,"superficial laceration of innominate or subclavian vein","",Item
en2458,"complete transection of innominate or subclavian vein","",Item
en2459,"traumatic rupture of innominate or subclavian vein","",Item
en2460,"incomplete transection of pulmonary blood vessels","",Item
en2461,"laceration of pulmonary blood vessels NOS","",Item
en2462,"superficial laceration of pulmonary blood vessels","",Item
en2463,"complete transection of pulmonary blood vessels","",Item
en2464,"traumatic rupture of pulmonary blood vessels","",Item
en2465,"laceration of heart without penetration of heart chamber","",Item
en2466,"laceration of heart with penetration of heart chamber","",Item
en2467,"laceration of heart with penetration of multiple heart chambers","",Item
en2468,"injury of cervical oesophagus","NA20-NA6Z",Item
en2469,"injury of trachea (cervical)","NA20-NA6Z",Item
en2470,"laceration of bronchus less than 1 cm","",Item
en2471,"laceration of bronchus NOS","",Item
en2472,"laceration of bronchus 1 to 3 cm","",Item
en2473,"laceration of bronchus greater than 3 cm","",Item
en2474,"massive laceration of bronchus","",Item
en2475,"multiple moderate lacerations of bronchus","",Item
en2476,"stellate laceration of bronchus","",Item
en2477,"laceration of thoracic trachea less than 1 cm","",Item
en2478,"laceration of thoracic trachea NOS","",Item
en2479,"laceration of thoracic trachea 1 to 3 cm","",Item
en2480,"laceration of thoracic trachea greater than 3 cm","",Item
en2481,"massive laceration of thoracic trachea","",Item
en2482,"multiple moderate lacerations of thoracic trachea","",Item
en2483,"stellate laceration of thoracic trachea","",Item
en2484,"incomplete transection of abdominal aorta","",Item
en2485,"laceration of abdominal aorta NOS","",Item
en2486,"superficial laceration of abdominal aorta","",Item
en2487,"complete transection of abdominal aorta","",Item
en2488,"traumatic rupture of abdominal aorta","",Item
en2489,"incomplete transection of inferior vena cava","",Item
en2490,"laceration of inferior vena cava NOS","",Item
en2491,"superficial laceration of inferior vena cava","",Item
en2492,"complete transection of inferior vena cava","",Item
en2493,"traumatic rupture of inferior vena cava","",Item
en2494,"incomplete transection of coeliac artery","",Item
en2495,"laceration of coeliac artery NOS","",Item
en2496,"superficial laceration of celiac artery","",Item
en2497,"complete transection of coeliac artery","",Item
en2498,"traumatic rupture of coeliac artery","",Item
en2499,"incomplete transection of mesenteric artery","",Item
en2500,"laceration of mesenteric artery NOS","",Item
en2501,"superficial laceration of mesenteric artery","",Item
en2502,"complete transection of mesenteric artery","",Item
en2503,"traumatic rupture of mesenteric artery","",Item
en2504,"incomplete transection of portal or splenic vein","",Item
en2505,"laceration of portal or splenic vein NOS","",Item
en2506,"superficial laceration of portal or splenic vein","",Item
en2507,"complete transection of portal or splenic vein","",Item
en2508,"traumatic rupture of portal or splenic vein","",Item
en2509,"incomplete transection of renal blood vessels","",Item
en2510,"superficial laceration of renal blood vessels","",Item
en2511,"laceration of renal blood vessels NOS","",Item
en2512,"complete transection of renal blood vessels","",Item
en2513,"traumatic rupture of renal blood vessels","",Item
en2514,"incomplete transection of iliac blood vessels","",Item
en2515,"laceration of iliac blood vessels NOS","",Item
en2516,"superficial laceration of iliac blood vessels","",Item
en2517,"complete transection of iliac blood vessels","",Item
en2518,"traumatic rupture of iliac blood vessels","",Item
en2519,"Perforation of duodenum due to Injury","",Item
en2520,"Iatrogenic injury of small intestine","",Item
en2521,"Traumatic amputation of penis","",Item
en2522,"Traumatic amputation of vulva","",Item
en2523,"Burns","ND90-NE2Z",Item
en2524,"Frostbite","NE40-NE4Z",Item
en2525,"Injuries to the elbow or forearm","NC30-NC3Z",Item
en2526,"laceration of skin of shoulder or upper arm","",Item
en2527,"fracture of articular process of humerus","",Item
en2528,"Injuries to the wrist or hand","NC50-NC5Z",Item
en2529,"Burns","ND90-NE2Z",Item
en2530,"Frostbite","NE40-NE4Z",Item
en2531,"laceration of skin of forearm","",Item
en2532,"Radiohumeral joint","",Item
en2533,"Burns","ND90-NE2Z",Item
en2534,"Frostbite","NE40-NE4Z",Item
en2535,"laceration of skin of wrist or hand","",Item
en2536,"Dislocation of phalanx, hand","",Item
en2537,"Frostbite","NE40-NE4Z",Item
en2538,"Burns","ND90-NE2Z",Item
en2539,"laceration of skin of hip or thigh","",Item
en2540,"Trochanteric fracture","",Item
en2541,"Burns","ND90-NE2Z",Item
en2542,"Frostbite","NE40-NE4Z",Item
en2543,"Injuries to the ankle or foot","ND10-ND1Z",Item
en2544,"laceration of skin of lower leg","",Item
en2545,"Comminuted fracture of patella","",Item
en2546,"Fracture of shaft of tibia with or without mention of fracture of fibula","",Item
en2547,"Fracture of lower end of tibia with or without mention of fracture of fibula","",Item
en2548,"Frostbite","NE40-NE4Z",Item
en2549,"Burns","ND90-NE2Z",Item
en2550,"laceration of skin of ankle or foot","",Item
en2551,"Fracture of astragalus","",Item
en2552,"Dislocation of astragalus","",Item
en2553,"Dislocation of talus","",Item
en2554,"Combined traumatic amputation of toe(s) and other parts of foot","",Item
en2555,"Frostbite","NE40-NE4Z",Item
en2556,"Burns","ND90-NE2Z",Item
en2557,"avulsion involving multiple body regions","",Item
en2558,"Injuries involving multiple body regions","ND30-ND37",Item
en2559,"deformity NOS","",Item
en2560,"scarring resulting from previous injury","",Item
en2561,"old amputation","",Item
en2562,"foreign body in digestive system NOS","",Item
en2563,"internal chemical burn or corrosion","",Item
en2564,"external chemical burn or corrosion","",Item
en2565,"burns from hot objects","",Item
en2566,"burns from friction","",Item
en2567,"burns from hot air and hot gases","",Item
en2568,"burns from lightning","",Item
en2569,"Adverse cutaneous effects of therapeutic ionizing irradiation","EL60-EL6Z",Item
en2570,"Adverse effects of phototherapy","EL50-EL8Y",Item
en2571,"Phototoxic reactions to skin contact with photoactive agents","EK20-EK2Z",Item
en2572,"frostbite with partial-thickness skin loss","",Item
en2573,"Reaction to blood-group incompatibility in infusion or transfusion","",Item
en2574,"Reaction due to Rh factor in infusion or transfusion","",Item
en2575,"Intraoperative haemorrhage and haematoma of eye or ocular adnexa complicating an ophthalmic procedure","",Item
en2576,"Postprocedural haemorrhage or haematoma of eye or ocular adnexa following a procedure","",Item
en2577,"heat prostration NOS","",Item
en2578,"Burns","ND90-NE2Z",Item
en2579,"Dermatoses provoked by heat or electricity","EJ10-EJ1Y",Item
en2580,"Heat collapse","",Item
en2581,"Heat prostration due to water depletion","",Item
en2582,"Accidental hypothermia","",Item
en2583,"Frostbite","NE40-NE4Z",Item
en2584,"Frostbite","NE40-NE4Z",Item
en2585,"Aero-otitis media","",Item
en2586,"Aerosinusitis","",Item
en2587,"Effects of change in ambient atmospheric pressure on sinuses","",Item
en2588,"Compressed-air disease","",Item
en2589,"Deprivation of food","",Item
en2590,"Starvation","",Item
en2591,"Deprivation of water","",Item
en2592,"electric burns","ND90-NE2Z",Item
en2593,"Immersion","",Item
en2594,"gun for single hand use","",Item
en2595,"pistol","",Item
en2596,"revolver","",Item
en2597,"shot NOS","",Item
en2598,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2599,"accidental overdose of opioids or related analgesics","",Item
en2600,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2601,"accidental overdose by sedative hypnotic drugs or other CNS depressants","",Item
en2602,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2603,"accidental overdose of psychostimulants","",Item
en2604,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2605,"accidental overdose of cannabinoids or hallucinogens","",Item
en2606,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2607,"accidental overdose of antidepressants","",Item
en2608,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2609,"accidental overdose of antipsychotics","",Item
en2610,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2611,"accidental overdose of antiepilepics or antiparkinsonism drugs","",Item
en2612,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2613,"intentional fall from one level to another","",Item
en2614,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2615,"carbon tetrachloride [tetrachloromethane]","",Item
en2616,"assault by being stabbed NOS","",Item
en2617,"Substances associated with injury or harm in therapeutic use","PL00-PL0Z",Item
en2618,"Legal intervention with: machine gun","",Item
en2619,"Legal intervention with: revolver","",Item
en2620,"Legal intervention with: rifle pellet or rubber bullet","",Item
en2621,"Hit, struck by: baton during legal intervention","",Item
en2622,"Hit, struck by: blunt object during legal intervention","",Item
en2623,"Hit, struck by: stave during legal intervention","",Item
en2624,"Cut during legal intervention","",Item
en2625,"Injured by bayonet during legal intervention","",Item
en2626,"Stabbed during legal intervention","",Item
en2627,"Legal intervention with: dynamite","",Item
en2628,"Legal intervention with: explosive shell","",Item
en2629,"Legal intervention with: grenade","",Item
en2630,"Legal intervention with: mortar bomb","",Item
en2631,"Asphyxiation by gas due to legal intervention","",Item
en2632,"Injury by tear gas due to legal intervention","",Item
en2633,"Poisoning by gas due to legal intervention","",Item
en2634,"Aircraft: burned","",Item
en2635,"Aircraft: exploded","",Item
en2636,"Aircraft: shot down","",Item
en2637,"Crushed by falling aircraft","",Item
en2638,"Use of nuclear weapons during armed conflict","PK10-PK1Z",Item
en2639,"Injury event occurring after cessation of armed conflict","PK40-PK4Z",Item
en2640,"Weaponised anthrax, influenxa or other virus","",Item
en2641,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2642,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2643,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2644,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2645,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2646,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2647,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2648,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2649,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2650,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2651,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2652,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2653,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2654,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2655,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2656,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2657,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2658,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2659,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2660,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2661,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2662,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2663,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2664,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2665,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2666,"Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm","QA50-QA5Z",Item
en2667,"Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm","QA60-QA6Z",Item
en2668,"Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm","QA60-QA6Z",Item
en2669,"Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm","QA60-QA6Z",Item
en2670,"Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm","QA60-QA6Z",Item
en2671,"Gender incongruence","HA60-HA6Z",Item
en2672,"examinations related to pregnancy and reproduction","QA20-QA4Z",Item
en2673,"Clinical findings in blood, blood-forming organs, or the immune system","MA10-MA1Y",Item
en2674,"Symptoms, signs or clinical findings, not elsewhere classified","MA00-MH2Y",Item
en2675,"Health supervision or care of other healthy infant or child","QC20-QC2Z",Item
en2676,"medical surveillance following treatment for malignant neoplasms","",Item
en2677,"follow-up medical care and convalescence","QB70-QB7Z",Item
en2678,"medical surveillance following treatment for conditions other than malignant neoplasms","",Item
en2679,"Fitting, adjustment or management of devices","QB30-QB3Z",Item
en2680,"Convalescence","QB70-QB7Z",Item
en2681,"Viral intestinal infections","1A20-1A2Z",Item
en2682,"Protozoal intestinal infections","1A30-1A3Z",Item
en2683,"Mental, behavioural or neurodevelopmental disorders","6A00-6E8Z",Item
en2684,"Disorders due to substance use or addictive behaviours","6C40-6C5Z",Item
en2685,"Conditions related to sexual health","HA00-HA8Z",Item
en2686,"Contact with health services for procreative management","QA30-QA3Z",Item
en2687,"Complications predominantly related to the puerperium","JB40-JB4Z",Item
en2688,"Difficulty or need for assistance with activities","QF20-QF2Z",Item
en2689,"presence of prosthetic device","QB50-QB5Z",Item
en2690,"renal dialysis status","",Item
en2691,"Fitting, adjustment or management of devices","QB30-QB3Z",Item
en2692,"presence of insulin pump","",Item
en2693,"Convalescence","QB70-QB7Z",Item
en2694,"fitting and adjustment of prosthetic and other devices","QB30-QB3Z",Item
en2695,"organ or tissue replaced by heterogenous or homogenous transplant","",Item
en2696,"kidney transplant status","",Item
en2697,"follow-up examination for medical surveillance after treatment","QA00-QA0Z",Item
en2698,"plastic and reconstructive surgery following healed injury or operation","",Item
en2699,"repair of scarred tissue","",Item
en2700,"removal of external fixation device","QB80-QB8Z",Item
en2701,"dialysis preparation and treatment","",Item
en2702,"Contact with health services for counselling","QA10-QA1Z",Item
en2703,"Factitious disorders","6D50-6D5Z",Item
en2704,"follow-up examination","QA00-QA0Z",Item
en2705,"Convalescence","QB70-QB7Z",Item
en2706,"Mental, behavioural or neurodevelopmental disorders","6A00-6E8Z",Item
en2707,"Problems associated with health behaviours","QE10-QE2Z",Item
en2708,"Convalescence","QB70-QB7Z",Item
en2709,"Certain skin disorders attributable to bacterial infection","EA40-EA5Z",Item
en2710,"malnutrition","5B50-5B7Z",Item
en2711,"Disorders specifically associated with stress","6B40-6B4Z",Item
en2712,"Anxiety or fear-related disorders","6B00-6B0Z",Item
en2713,"Mood disorders","6A60-6A8Z",Item
en2714,"factors associated with psychological development","6A00-6E8Z",Item
en2715,"Underachievement in school","",Item
en2716,"Disorders specifically associated with stress","6B40-6B4Z",Item
en2717,"Disorders due to substance use","6C40-6C4Z",Item
en2718,"Disorders due to substance use","6C40-6C4Z",Item
en2719,"malnutrition and other nutritional deficiencies","5B50-5C3Z",Item
en2720,"Feeding or eating disorders","6B80-6B8Z",Item
en2721,"Mental, behavioural or neurodevelopmental disorders","6A00-6E8Z",Item
en2722,"Disorders specifically associated with stress","6B40-6B4Z",Item
en2723,"acute crisis reaction","",Item
en2724,"acute reaction to stress","",Item
en2725,"postoperative loss of limb","",Item
en2726,"post traumatic loss of limb","",Item
en2727,"postoperative absence of endocrine glands","5D40-5D46",Item
en2728,"Difficulty or need for assistance with activities","QF20-QF2Z",Item
en2729,"Dependence on enabling machines or devices","QB40-QB4Z",Item
en2730,"difficulty with carrying out tasks and daily routine","",Item
en2731,"Lack of relaxation or leisure","",Item
en2732,"Acute jaundice","",Item
en2733,"Yang jaundice","",Item
en2734,"Yin jaundice","",Item
en2735,"Tympanism disorder (TM1)","",Item
en2736,"Tympany disorder (TM1)","",Item
en2737,"Fright palpitation disorder (TM1)","",Item
en2738,"Fearful throbbing disorder (TM1)","",Item
en2739,"Heart pain disorder (TM1)","",Item
en2740,"Chest impediment disorder (TM1)","",Item
en2741,"Severe heart pain disorder (TM1)","",Item
en2742,"Choke disorder (TM1)","",Item
en2743,"Food accumulation disorder (TM1)","",Item
en2744,"Panting disorder (TM1)","",Item
en2745,"Ischuria disorder (TM1)","",Item
en2746,"Dysuria and frequent vomiting disorder (TM1)","",Item
en2747,"Hernia (TM1)","",Item
en2748,"Male Sterility disorder (TM1)","",Item
en2749,"Eczema disorder (TM1)","",Item
en2750,"Boil disorders (TM1)","",Item
en2751,"Decubitus disorder (TM1)","",Item
en2752,"Multiple abscesses disorder (TM1)","",Item
en2753,"Smelly snail disorder (TM1)","",Item
en2754,"Tinea corporis disorder (TM1)","",Item
en2755,"Ichthyosis disorder (TM1)","",Item
en2756,"Toe gangrene disorder (TM1)","",Item
en2757,"Goose web wind disorder (TM1)","",Item
en2758,"Herpes zoster around the waist and hypochondrium disorder (TM1)","",Item
en2759,"Snake-shaped herpes zoster, herpes zoster around the waist and hypochondria (TM1)","",Item
en2760,"Snake-clustered sores disorder (TM1)","",Item
en2761,"Menstrual cycle disorders (TM1)","",Item
en2762,"Hypermenorrhea disorder (TM1)","",Item
en2763,"Scanty menstruation disorder (TM1)","",Item
en2764,"No periods disorder (TM1)","",Item
en2765,"Menstrual cramp disorder (TM1)","",Item
en2766,"Painful periods disorder (TM1)","",Item
en2767,"Vomiting during pregnancy disorder (TM1)","",Item
en2768,"Shifted colic disorder (TM1)","",Item
en2769,"Shifted bladder disorder (TM1)","",Item
en2770,"Bladder colic disorder (TM1)","",Item
en2771,"Gravid oppression disorder (TM1)","",Item
en2772,"Pregnancy suspension disorder (TM1)","",Item
en2773,"Postpartum abdominal pain disorder (TM1)","",Item
en2774,"Convulsions after childbirth disorder (TM1)","",Item
en2775,"Postpartum spasm disorder (TM1)","",Item
en2776,"Vaginal discharge disorder (TM1)","",Item
en2777,"Female infertility disorder (TM1)","",Item
en2778,"Female sterility disorder (TM1)","",Item
en2779,"Stony womb mass disorder (TM1)","",Item
en2780,"Hyperplasia of mammary gland disorder (TM1)","",Item
en2781,"Fibrocystic breast disorder (TM1)","",Item
en2782,"Impediment disorders (TM1)","",Item
en2783,"Hindrance disorders (TM1)","",Item
en2784,"Cold hindrance disorder (TM1)","",Item
en2785,"Painful impediment disorder (TM1)","",Item
en2786,"Moving impediment disorder (TM1)","",Item
en2787,"Wind hindrance disorder (TM1)","",Item
en2788,"Migrating painful movement disorder (TM1)","",Item
en2789,"Migratory impediment (TM1)","",Item
en2790,"Dampness hindrance disorder (TM1)","",Item
en2791,"Fixed impediment disorder (TM1)","",Item
en2792,"Muscle cramp disorder (TM1)","",Item
en2793,"Low back pain disorder (TM1)","",Item
en2794,"Nyctalopia disorder (TM1)","",Item
en2795,"Wry mouth disorder (TM1)","",Item
en2796,"Migraine pain disorder (TM1)","",Item
en2797,"Convulsive disorder (TM1)","",Item
en2798,"Postpartum convulsion disorder (TM1)","",Item
en2799,"Onset of wind stroke (TM1)","",Item
en2800,"Qi syncope disorder (TM1)","",Item
en2801,"Blood syncope disorder (TM1)","",Item
en2802,"Phlegm syncope disorder (TM1)","",Item
en2803,"Hunger syncope disorder (TM1)","",Item
en2804,"Cold syncope disorder (TM1)","",Item
en2805,"Melancholy disorder (TM1)","",Item
en2806,"Depressive disorder (TM1)","",Item
en2807,"Postpartum depression disorder (TM1)","",Item
en2808,"Pregnancy depression disorder (TM1)","",Item
en2809,"Aged dementia disorders (TM1)","",Item
en2810,"Fire disorder (TM1)","",Item
en2811,"Repressed anger disorder (TM1)","",Item
