:START_ID,role,detail,:END_ID,:TYPE
537,items,"Oropouche fever",en147,INCLUSIONS
539,items,"pappataci fever",en148,INCLUSIONS
539,items,"phlebotomus fever",en149,INCLUSIONS
540,items,"West Nile fever",en150,INCLUSIONS
547,items,"Epidemic polyarthritis and exanthema",en151,INCLUSIONS
547,items,"Ross River fever",en152,INCLUSIONS
567,items,"Lymphocytic choriomeningitis",464,CODED_ELSEWHERE
567,items,"Encephalitis due to Arenavirus",583,CODED_ELSEWHERE
575,items,"Nephropathia epidemica",en153,INCLUSIONS
585,items,"Congenital Varicella Zoster virus infection",10852,CODED_ELSEWHERE
585,items,"Other viral diseases complicating pregnancy, childbirth or the puerperium",10600,CODED_ELSEWHERE
585,items,"Viral duodenitis",7583,CODED_ELSEWHERE
585,items,"Keratoconjunctivitis due to adenovirus",605,CODED_ELSEWHERE
585,items,"Tahyna fever",549,CODED_ELSEWHERE
588,items,"Mumps orchitis",en154,INCLUSIONS
589,items,"mumps meningitis",en155,INCLUSIONS
590,items,"Mumps encephalitis",en156,INCLUSIONS
591,items,"mumps pancreatitis",en157,INCLUSIONS
593,items,"Glandular fever",en158,INCLUSIONS
593,items,"Gammaherpesviral mononucleosis",en159,INCLUSIONS
598,items,"Mononucleosis due to cytomegalovirus",595,CODED_ELSEWHERE
598,items,"Congenital cytomegalovirus infection",10853,CODED_ELSEWHERE
598,items,"Intestinal infections due to Cytomegalovirus",41,CODED_ELSEWHERE
598,items,"Cytomegaloviral retinitis",5733,CODED_ELSEWHERE
603,items,"Bornholm disease",en160,INCLUSIONS
604,items,"ocular disease herpesviral [herpes simplex]",698,EXCLUSIONS
604,items,"Ophthalmic zoster",681,EXCLUSIONS
604,items,"Zoster conjunctivitis",681,CODED_ELSEWHERE
604,items,"Keratoconjunctivitis due to adenovirus",605,CODED_ELSEWHERE
605,items,"Acute adenoviral follicular conjunctivitis",en161,INCLUSIONS
605,items,"Swimming-pool conjunctivitis",en162,INCLUSIONS
609,items,"Influenzal myocarditis, other influenza virus identified",628,EXCLUSIONS
618,items,"Cytomegaloviral disease",598,EXCLUSIONS
618,items,"Herpes simplex infections",691,EXCLUSIONS
628,items,"Haemophilus influenzae [H. influenzae] meningitis",476,EXCLUSIONS
628,items,"Haemophilus influenzae [H. influenzae] pneumonia",7018,EXCLUSIONS
629,items,"Haemophilus influenzae [H. influenzae] meningitis",476,EXCLUSIONS
629,items,"Haemophilus influenzae [H. influenzae] pneumonia",7018,EXCLUSIONS
631,items,"Herpes simplex hepatitis",691,EXCLUSIONS
631,items,"Autoimmune hepatitis",7910,EXCLUSIONS
631,items,"Non-alcoholic steatohepatitis",7866,EXCLUSIONS
631,items,"Viral hepatitis complicating pregnancy, childbirth or the puerperium",10599,CODED_ELSEWHERE
631,items,"Congenital viral hepatitis",10859,CODED_ELSEWHERE
632,items,"Infectious liver disease",7856,EXCLUSIONS
632,items,"Acute or subacute hepatic failure",7860,EXCLUSIONS
632,items,"Chronic viral hepatitis",640,EXCLUSIONS
632,items,"Cytomegaloviral hepatitis",599,CODED_ELSEWHERE
632,items,"Epstein-Barr viral hepatitis",7858,CODED_ELSEWHERE
633,items,"Infectious liver disease",7856,EXCLUSIONS
633,items,"Acute or subacute hepatic failure",7860,EXCLUSIONS
636,items,"Acute hepatitis B with Hepatitis D virus co-infection",634,CODED_ELSEWHERE
640,items,"Alcoholic liver disease",7878,EXCLUSIONS
640,items,"Autoimmune hepatitis",7910,EXCLUSIONS
640,items,"Non-alcoholic fatty liver disease",7864,EXCLUSIONS
641,items,"Chronic hepatitis B, co-infected with hepatitis D virus",646,CODED_ELSEWHERE
645,items,"Non-alcoholic fatty liver disease",7864,EXCLUSIONS
645,items,"Chronic hepatitis B, co-infected with hepatitis C virus",643,CODED_ELSEWHERE
645,items,"Chronic hepatitis B, co-infected with hepatitis C virus and hepatitis D virus",643,CODED_ELSEWHERE
646,items,"Chronic hepatitis B, co-infected with hepatitis C virus and hepatitis D virus",643,CODED_ELSEWHERE
653,items,"Variola",en163,INCLUSIONS
659,items,"Viral warts",663,EXCLUSIONS
662,items,"Anogenital warts",143,CODED_ELSEWHERE
663,items,"Warts of lips or oral cavity",668,EXCLUSIONS
673,items,"Foetal varicella syndrome",10852,CODED_ELSEWHERE
676,items,"Postchickenpox encephalitis",en164,INCLUSIONS
676,items,"Varicella encephalomyelitis",en165,INCLUSIONS
681,items,"Zoster keratoconjunctivitis",en166,INCLUSIONS
681,items,"Zoster conjunctivitis",en167,INCLUSIONS
681,items,"Zoster keratitis",en168,INCLUSIONS
681,items,"Zoster scleritis",en169,INCLUSIONS
681,items,"Zoster infection of eyelid",en170,INCLUSIONS
681,items,"Zoster anterior uveitis",5630,CODED_ELSEWHERE
686,items,"Zoster oticus",en171,INCLUSIONS
688,items,"Postherpetic neuralgia",en172,INCLUSIONS
691,items,"Herpangina",723,EXCLUSIONS
691,items,"Perinatal Herpes simplex infection",10860,CODED_ELSEWHERE
691,items,"Anogenital herpes simplex infection",139,CODED_ELSEWHERE
691,items,"Sexually transmissible infections due to Herpes simplex virus",147,CODED_ELSEWHERE
692,items,"Anogenital herpes simplex infection",139,CODED_ELSEWHERE
694,items,"Cold sore",en173,INCLUSIONS
698,items,"Herpes simplex conjunctivitis",607,CODED_ELSEWHERE
703,items,"Herpes simplex myelitis",489,CODED_ELSEWHERE
705,items,"Simian B disease",en174,INCLUSIONS
710,items,"Congenital rubella syndrome",10858,CODED_ELSEWHERE
711,items,"Encephalitis due to Rubella virus",en175,INCLUSIONS
711,items,"Meningitis due to rubella virus",en176,INCLUSIONS
715,items,"morbilli",en177,INCLUSIONS
715,items,"Subacute sclerosing panencephalitis",4670,CODED_ELSEWHERE
718,items,"Postmeasles meningitis",en178,INCLUSIONS
720,items,"Slapped cheek syndrome",en179,INCLUSIONS
722,items,"Hand, foot and mouth disease",en180,INCLUSIONS
724,items,"Enteroviral vesicular pharyngitis",723,EXCLUSIONS
724,items,"Enteroviral vesicular stomatitis",722,EXCLUSIONS
725,items,"Hand, foot and mouth disease",722,EXCLUSIONS
729,items,"Mycosis fungoides",1251,EXCLUSIONS
729,items,"Hypersensitivity pneumonitis due to organic dust",7081,EXCLUSIONS
729,items,"Intestinal fungal infections",en181,CODED_ELSEWHERE
730,items,"aspergilloma",en182,INCLUSIONS
730,items,"Aspergillus-induced allergic or hypersensitivity conditions",7119,CODED_ELSEWHERE
730,items,"Myelitis associated with Aspergillus",490,CODED_ELSEWHERE
732,items,"Enterocolitis due to aspergillosis",en183,INCLUSIONS
732,items,"Hepatic or hepatosplenic aspergillosis",en184,INCLUSIONS
732,items,"Oesophageal aspergillosis",en185,INCLUSIONS
733,items,"Aspergillus meningitis",en186,INCLUSIONS
733,items,"Cerebral abscess due to Aspergillus species",en187,INCLUSIONS
733,items,"Mycotic cerebral aneurysm due to Aspergillus species",en188,INCLUSIONS
733,items,"Haemorrhagic cerebral infarction due to Aspergillus species",en189,INCLUSIONS
738,items,"Fungus ball of the paranasal sinuses due to Aspergillus spp.",en190,INCLUSIONS
738,items,"Chronic granulomatous Aspergillus rhinosinusitis",en191,INCLUSIONS
739,items,"Pulmonary Aspergillus nodule",en192,INCLUSIONS
739,items,"Simple pulmonary aspergilloma",en193,INCLUSIONS
739,items,"Chronic cavitary pulmonary aspergillosis",en194,INCLUSIONS
739,items,"CFPA - [chronic fibrosing pulmonary aspergillosis]",en195,INCLUSIONS
739,items,"CNPA - [chronic necrotising pulmonary aspergillosis]",en196,INCLUSIONS
745,items,"Subcutaneous mucoromycosis due to Basidiobolus ranarum",en197,INCLUSIONS
746,items,"Brazilian blastomycosis",810,EXCLUSIONS
746,items,"keloidal blastomycosis",800,EXCLUSIONS
747,items,"moniliasis",en198,INCLUSIONS
747,items,"candidiasis",en199,INCLUSIONS
747,items,"Neonatal candidosis",10866,EXCLUSIONS
747,items,"Invasive neonatal candidosis",10866,CODED_ELSEWHERE
748,items,"Neonatal candidosis",10866,EXCLUSIONS
749,items,"Neonatal mucocutaneous candidosis",8811,CODED_ELSEWHERE
751,items,"Candidosis of penis",en200,INCLUSIONS
751,items,"Penile thrush",en201,INCLUSIONS
760,items,"Invasive neonatal candidosis",10866,CODED_ELSEWHERE
772,items,"Myelitis associated with Coccidioides infection",490,CODED_ELSEWHERE
775,items,"Coccidioidomycosis meningitis",en202,INCLUSIONS
778,items,"Rhinoentomophthoromycosis",en203,INCLUSIONS
781,items,"Cerebral cryptococcomata",en204,INCLUSIONS
781,items,"Meningitis due to Cryptococcus neoformans",480,CODED_ELSEWHERE
785,items,"Infections due to species of Epidermophyton, Microsporum and Trichophyton",en205,INCLUSIONS
785,items,"Tinea nigra",807,EXCLUSIONS
785,items,"Tinea versicolor",803,EXCLUSIONS
785,items,"Dermatophytosis due to Epidermophyton floccosum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum audouinii",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum ferrugineum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton concentricum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton gourvilii",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton interdigitale",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton megninii",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton rubrum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton schoenleinii",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton soudanense",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton tonsurans",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton violaceum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton yaoundei",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum canis",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum equinum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum gallinae",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum nanum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum persicolor",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton equinum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton mentagrophytes",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton simii",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Trichophyton verrucosum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum gypseum",792,CODED_ELSEWHERE
785,items,"Dermatophytosis due to Microsporum praecox",792,CODED_ELSEWHERE
786,items,"Tinea capitis",en206,INCLUSIONS
786,items,"Scalp ringworm",en207,INCLUSIONS
787,items,"Onychomycosis due to dermatophyte",en208,INCLUSIONS
787,items,"Tinea unguium",en209,INCLUSIONS
787,items,"Ringworm of nails",en210,INCLUSIONS
787,items,"Onychomycosis due to non-dermatophyte mould",808,EXCLUSIONS
787,items,"Candida onychomycosis",753,EXCLUSIONS
788,items,"Moccasin foot",en211,INCLUSIONS
788,items,"Tinea pedis",en212,INCLUSIONS
788,items,"Athlete's foot",en213,INCLUSIONS
788,items,"Ringworm of foot",en214,INCLUSIONS
789,items,"Dermatophytosis of perianal area",en215,INCLUSIONS
789,items,"Tinea cruris",en216,INCLUSIONS
789,items,"Ringworm of groin",en217,INCLUSIONS
789,items,"Dermatophytosis of groin",en218,INCLUSIONS
789,items,"Ringworm of perianal area",en219,INCLUSIONS
789,items,"Tinea of perianal region",en220,INCLUSIONS
794,items,"Mycetoma due to fungal infection",en221,INCLUSIONS
794,items,"Actinomycetoma",414,EXCLUSIONS
795,items,"Meningitis due to Histoplasma capsulatum",481,CODED_ELSEWHERE
795,items,"Histoplasmosis-related fibrosing mediastinitis",7191,CODED_ELSEWHERE
800,items,"Lobo disease",en222,INCLUSIONS
802,items,"Candidosis",747,EXCLUSIONS
802,items,"Dermatophytosis",785,EXCLUSIONS
804,items,"Seborrhoeic folliculitis",en223,INCLUSIONS
805,items,"Trichosporosis nodosa",en224,INCLUSIONS
806,items,"Trichomycosis nodularis",en225,INCLUSIONS
807,items,"Keratomycosis nigricans palmaris",en226,INCLUSIONS
808,items,"Candidosis of nail or paronychium",753,EXCLUSIONS
812,items,"Disseminated paracoccidioidomycosis with central nervous system involvement",en227,INCLUSIONS
812,items,"Disseminated paracoccidioidomycosis without central nervous system involvement",en228,INCLUSIONS
816,items,"HIV disease resulting in Pneumocystis jirovecii pneumonia",440,CODED_ELSEWHERE
817,items,"Pneumocystis-associated pulmonary nodule",en229,INCLUSIONS
817,items,"Pneumocystis colonization",en230,INCLUSIONS
817,items,"Pneumocystis associated pneumothorax",en231,INCLUSIONS
817,items,"Pneumocystis associated cysts or pneumatocoele",en232,INCLUSIONS
817,items,"Pneumonia due to pneumocystis",7035,CODED_ELSEWHERE
830,items,"HIV disease clinical stage 4 associated with malaria",432,CODED_ELSEWHERE
830,items,"HIV disease clinical stage 3 associated with malaria",431,CODED_ELSEWHERE
830,items,"HIV disease clinical stage 2 associated with malaria",430,CODED_ELSEWHERE
830,items,"HIV disease clinical stage 1 associated with malaria",429,CODED_ELSEWHERE
830,items,"Human immunodeficiency virus disease associated with malaria",428,CODED_ELSEWHERE
830,items,"Other congenital malaria",10872,CODED_ELSEWHERE
831,items,"Congenital falciparum malaria",10871,CODED_ELSEWHERE
835,items,"when mixed with Plasmodium falciparum",831,EXCLUSIONS
839,items,"when mixed with Plasmodium vivax",835,EXCLUSIONS
839,items,"when mixed with Plasmodium falciparum",831,EXCLUSIONS
843,items,"when mixed with Plasmodium malariae",839,EXCLUSIONS
843,items,"when mixed with Plasmodium falciparum",831,EXCLUSIONS
843,items,"when mixed with Plasmodium vivax",835,EXCLUSIONS
845,items,"Clinically diagnosed malaria without parasitological confirmation",en233,INCLUSIONS
847,items,"Protozoal intestinal infections",en234,EXCLUSIONS
847,items,"Amoebiasis",55,CODED_ELSEWHERE
847,items,"Malaria without parasitological confirmation",845,CODED_ELSEWHERE
847,items,"Protozoal diseases complicating pregnancy, childbirth or the puerperium",10601,CODED_ELSEWHERE
848,items,"Keratoconjunctivitis due to Acanthamoeba",en235,INCLUSIONS
848,items,"Conjunctivitis due to Acanthamoeba",en236,INCLUSIONS
850,items,"West African sleeping sickness",en237,INCLUSIONS
850,items,"Infection due to Trypanosoma brucei gambiense",en238,INCLUSIONS
854,items,"East African sleeping sickness",en239,INCLUSIONS
854,items,"Infection due to Trypanosoma brucei rhodesiense",en240,INCLUSIONS
860,items,"Piroplasmosis",en241,INCLUSIONS
861,items,"American trypanosomiasis",en242,INCLUSIONS
861,items,"infection due to Trypanosoma cruzi",en243,INCLUSIONS
864,items,"Chagas' disease with myocarditis",en244,INCLUSIONS
870,items,"Kala-azar",en245,INCLUSIONS
871,items,"Post-kala-azar dermal leishmaniasis",870,CODED_ELSEWHERE
872,items,"Leishmania braziliensis infection",en246,INCLUSIONS
876,items,"Congenital toxoplasmosis",10870,CODED_ELSEWHERE
878,items,"Toxoplasma meningoencephalitis",en247,INCLUSIONS
879,items,"Pulmonary toxoplasmosis",en248,INCLUSIONS
880,items,"Toxoplasma oculopathy",en249,INCLUSIONS
880,items,"Toxoplasma posterior uveitis",5704,CODED_ELSEWHERE
885,items,"Parasitic duodenitis",7583,CODED_ELSEWHERE
892,items,"Infection due to Anisakis larvae",en250,INCLUSIONS
894,items,"Capillariasis due to Capillaria hepatica",7857,CODED_ELSEWHERE
895,items,"Capillariasis due to Capillaria hepatica",7857,EXCLUSIONS
898,items,"Guinea worm infestation",en251,INCLUSIONS
899,items,"Pinworm infection",en252,INCLUSIONS
899,items,"Threadworm infection",en253,INCLUSIONS
899,items,"Oxyuriasis",en254,INCLUSIONS
900,items,"Onchocerciasis",918,EXCLUSIONS
901,items,"Eye worm disease of Africa",en255,INCLUSIONS
901,items,"Loa loa infestation",en256,INCLUSIONS
901,items,"Calabar swelling",en257,INCLUSIONS
903,items,"Filariasis due to Brugia timori",907,CODED_ELSEWHERE
903,items,"Filariasis due to Brugia malayi",906,CODED_ELSEWHERE
904,items,"Lymphoedema due to lymphatic filariasis",6804,EXCLUSIONS
905,items,"Bancroftian filariasis",en258,INCLUSIONS
912,items,"Wandering swelling",en259,INCLUSIONS
913,items,"Hook-worm infestation by Ancylostoma",en260,INCLUSIONS
913,items,"Eosinophilic enteritis due to Ancylostoma",980,CODED_ELSEWHERE
915,items,"Infection due to Necator americanus",en261,INCLUSIONS
919,items,"Ocular onchocerciasis",en262,INCLUSIONS
920,items,"Cutaneous onchocerciasis",en263,INCLUSIONS
922,items,"Trichostrongyliasis",926,EXCLUSIONS
924,items,"Toxocara infestation",en264,INCLUSIONS
927,items,"Trichocephaliasis",en265,INCLUSIONS
932,items,"cysticerciasis infection due to larval form of Taenia solium",en266,INCLUSIONS
933,items,"Encephalitis due to cysticercosis",471,CODED_ELSEWHERE
938,items,"larval diphyllobothriasis",948,EXCLUSIONS
940,items,"Hydatidosis",en267,INCLUSIONS
944,items,"Encephalitis due to echinococcosis",471,CODED_ELSEWHERE
948,items,"Larval diphyllobothriasis",en268,INCLUSIONS
948,items,"Spirometrosis",en269,INCLUSIONS
949,items,"Cysticercosis",932,EXCLUSIONS
950,items,"Taenia solium taeniasis",en270,INCLUSIONS
951,items,"Infection due to adult tapeworm Taenia saginata",en271,INCLUSIONS
951,items,"Taenia saginata taeniasis",en272,INCLUSIONS
957,items,"Chinese liver fluke disease",en273,INCLUSIONS
957,items,"Oriental liver fluke disease",en274,INCLUSIONS
957,items,"Infection due to Clonorchis sinensis",en275,INCLUSIONS
958,items,"Lancet fluke infection",en276,INCLUSIONS
959,items,"Sheep liver fluke disease",en277,INCLUSIONS
962,items,"lung fluke disease",en278,INCLUSIONS
962,items,"infection due to paragonimus species",en279,INCLUSIONS
962,items,"Infestation due to Paragonimus species",en280,INCLUSIONS
963,items,"snail fever",en281,INCLUSIONS
966,items,"Asiatic schistosomiasis",en282,INCLUSIONS
981,items,"Epidemic louse-borne typhus fever due to Rickettsia prowazekii",394,CODED_ELSEWHERE
981,items,"Recrudescent typhus",395,CODED_ELSEWHERE
986,items,"infestation by larvae of flies",en283,INCLUSIONS
990,items,"Wound myiasis",en284,INCLUSIONS
993,items,"Internal hirudiniasis",en285,EXCLUSIONS
